raw_value,host,active,phishing_score,phishing_indicators,verified_phishing,content_hash,final_url,dns_resolved,http_active,http_status,ip_addresses,ssl_valid,filename,check_timestamp
https://www.facebook.com/profile.php?id=61554626578057,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,9725e7b7ee7a0a81,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61554372227551,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,9f9a6d093318bf68,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
sandrakate10033@gmail.com ,gmail.com,True,75,"EXCESSIVE_SUBDOMAINS|EXCESSIVE_HYPHENS|SUSPICIOUS_KEYWORDS:login,signin,account|LONG_URL|FORMS_FOUND:2|PASSWORD_INPUT_FOUND",True,6cd1a8fa8d929f25,https://accounts.google.com/v3/signin/identifier?continue=https://mail.google.com/mail/u/0/&dsh=S-2113134954:1759591126597100&emr=1&followup=https://mail.google.com/mail/u/0/&ifkv=AfYwgwUxLwcD1PLN-2DWrTL4sj-4tZEVOgq2Q9j6z12XrQRO-SUf8dRni2-uJ6Xg3dgvirnx4e-GuA&osid=1&passive=1209600&service=mail&flowName=WebLiteSignIn&flowEntry=ServiceLogin,True,True,200.0,172.217.26.37,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
j27558472@gmail.com,gmail.com,True,65,"EXCESSIVE_SUBDOMAINS|SUSPICIOUS_KEYWORDS:login,signin,account|LONG_URL|FORMS_FOUND:2|PASSWORD_INPUT_FOUND",True,c7993324d6ecf13a,https://accounts.google.com/v3/signin/identifier?continue=https://mail.google.com/mail/u/0/&dsh=S-2079124473:1759591126597397&emr=1&followup=https://mail.google.com/mail/u/0/&ifkv=AfYwgwXDcpRZz6tYPok9NDoJ7Z2wxpzg9UpXkGU7J6qUT11dNEINjAQDtxAj__OFx6V6wbA_14ASKQ&osid=1&passive=1209600&service=mail&flowName=WebLiteSignIn&flowEntry=ServiceLogin,True,True,200.0,172.217.26.37,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61555512813723,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,af1ba49ea502f26c,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100072091296621,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,e4c381b0ea622e62,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571279711889,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,19aff298ee0fe047,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61552777003908,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f2ed0d37d117ae96,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100067550683388,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ba4c94cdce3b3408,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100087568283817,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,67acb8e5e9bf521b,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100064159590038 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,507dd320513aeeff,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100081678167066,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d47dab6692b83b55,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61567817073185,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,f8bdef42de6cc1b9,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571775474457,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,3707bd21f7565353,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61567038569115,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c86469f553900664,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100065229951188,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b9225f6f7a8cabed,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553426101580,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,426dc60172fb4ddd,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61559481179000,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,aa744818f12bb967,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61551198442795,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,34a8de4d89d621b5,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61566625281243,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,a9f84d0c2345abad,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100063651715975,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,70bfcf0ada009f09,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61556072400531,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,8d6aeb3b4fcef366,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100079593139195,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,8e6d1cc33943171f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571134663431,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,657fa1b1468f50da,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61552757573489,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,00a2e1fdcc740a8e,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100066500300865,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,bfa615547c482e39,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553394112929,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,6bf9d0b6f5e39dd1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553263717029,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,190fb0d3de894b98,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100086899910521,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,38c84c645f979ad0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100091270555636,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,58e51902f54d58e0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61566321039707,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,60a965e92219dd96,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553429931174,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,19f906d1ebebc75d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571705974427,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d86a099c0ef0e83f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61564335971280,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0c50b83b685b63ac,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100068544776483,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,8eb8ce970fbcc261,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61565670645947,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0a35592f3313c20f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61559795461381,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,2b0570e5a4730d4d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571143336995,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,a41856210f558bc3,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61560802612068,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,e6ccb8cca296057e,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100067621064336,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,df8886b6c267d601,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61553080525258,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,4f2199fdc85e26a1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61557523392693,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,4ad872ce17c87b74,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100070127239472,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,57241c86a5306343,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100066324798559,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,32286993b441d325,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61552898453122,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,7becc3a003cf78bc,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571216622759,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,beb06beb559c05c7,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61555347480401,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,034cedd0e064379c,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100083365621347,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,8f960c33958cf4e7,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61552499738754,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,239a08f596ab2fe9,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571055922881,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,d655ee0eac0124e0,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572282442103,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,92e55f18bb4e0e46,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=100068122899866,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,9b1fa38e1c877574,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61558487607549,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,7d434f1aa46e1e35,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61570248627690 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,94620aa153a3b1b8,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61552062167260,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,93bc9d0766a417f3,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61558758387799,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c27751e9a7d53569,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571395590151,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,baf4bf832d0ae36c,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61565136576360,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,959334e190e6d980,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572775714346,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,07b7885b507f9569,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572966665024 ,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,bf2fb615b4184dea,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61550213201386,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,a62fbb2c8d8b6a64,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572825482812,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,4a9a9a1509dcc527,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572607172595,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,6df22d9e611288e4,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61573024979292,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,37e7e71f2dd8760f,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572412037940,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,153deb031ca6fd3d,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61568919518782,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b349b07477ce08c1,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572311644358,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,aaa9aaa20abd3788,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61564492738557,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,55caf0683ce4a950,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61567630227922,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,e0b96e8cdfe11a80,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61558758297799,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c2715aa6f4567e21,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572451006223,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,6cf99e96cdb543ee,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61556106517382,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,c8217f59653bb657,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61570514723359,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,7eb0b98997628c09,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61568319312539,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,b1a4949c35e77ace,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61570052484676,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ce02afdefef71c21,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571476274360,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,2296640230ba7202,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61566366842643,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,0b1424fa609aa14b,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61572006736007,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,ef5bfc6c958031d5,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
https://www.facebook.com/profile.php?id=61571295740266,facebook.com,True,25,FORMS_FOUND:1|PASSWORD_INPUT_FOUND,False,149f92ef352979ca,https://www.facebook.com/,True,True,200.0,157.240.239.35,True,Mock_Data_03_09_2025.xlsx,2025-10-04T20:49:52.932209
